firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Tom,Wilson,18,12,0,1,155,2016-04-27,Boise Bearcats,31,Shreveport Seamen,3
William,McKinley,9,6,0,2,100,2016-04-27,Boise Bearcats,31,Shreveport Seamen,3
Tom,Wilson,17,10,0,1,124,2016-05-04,Boise Bearcats,14,San Bernardino Stalkers,13
William,McKinley,11,8,0,1,119,2016-05-04,Boise Bearcats,14,San Bernardino Stalkers,13
Tom,Wilson,30,19,0,3,279,2016-05-11,Boise Bearcats,28,Tacoma Touchdown-Scorers,0
Tom,Wilson,26,15,0,3,184,2016-05-18,Boise Bearcats,35,Glendale Centers,34
William,McKinley,2,1,0,1,19,2016-05-18,Boise Bearcats,35,Glendale Centers,34
Tom,Wilson,27,17,0,2,239,2016-05-25,Boise Bearcats,31,Des Moines Desperadoes,10
William,McKinley,11,9,0,2,145,2016-05-25,Boise Bearcats,31,Des Moines Desperadoes,10
Tom,Wilson,31,18,0,2,225,2016-06-01,Boise Bearcats,24,Augusta Autocrats,6
Tom,Wilson,24,16,0,2,206,2016-06-08,Boise Bearcats,31,Grand Rapids Gamers,9
William,McKinley,5,3,0,1,55,2016-06-08,Boise Bearcats,31,Grand Rapids Gamers,9
Tom,Wilson,34,22,0,4,256,2016-06-15,Boise Bearcats,29,Huntington Beach Harriers,24
Tom,Wilson,37,23,0,4,364,2016-06-22,Boise Bearcats,40,Mobile Misfits,21
Lyndon,Johnson,25,10,1,0,85,2016-03-16,Modesto Misanthropes,7,Fremont Firebugs,34
Lyndon,Johnson,26,10,1,1,78,2016-03-23,Modesto Misanthropes,25,Montgomery Music,9
Franklin,Roosevelt,2,1,0,1,13,2016-03-23,Modesto Misanthropes,25,Montgomery Music,9
Lyndon,Johnson,35,16,1,0,127,2016-03-30,Modesto Misanthropes,5,Spokane Stallions,41
Lyndon,Johnson,24,9,1,1,68,2016-04-06,Modesto Misanthropes,25,Richmond Roustabouts,38
Franklin,Roosevelt,3,2,0,1,24,2016-04-06,Modesto Misanthropes,25,Richmond Roustabouts,38
Lyndon,Johnson,37,19,2,2,166,2016-04-13,Modesto Misanthropes,14,Yonkers Yellowjackets,3
Lyndon,Johnson,25,12,1,1,103,2016-04-20,Modesto Misanthropes,12,Shreveport Seamen,9
Franklin,Roosevelt,5,3,0,0,38,2016-04-20,Modesto Misanthropes,12,Shreveport Seamen,9
Lyndon,Johnson,25,9,1,0,74,2016-04-27,Modesto Misanthropes,19,San Bernardino Stalkers,37
Franklin,Roosevelt,6,4,0,1,63,2016-04-27,Modesto Misanthropes,19,San Bernardino Stalkers,37
Lyndon,Johnson,24,8,1,0,61,2016-05-04,Modesto Misanthropes,18,Tacoma Touchdown-Scorers,34
Franklin,Roosevelt,7,4,0,1,47,2016-05-04,Modesto Misanthropes,18,Tacoma Touchdown-Scorers,34
Lyndon,Johnson,31,15,1,1,104,2016-05-11,Modesto Misanthropes,20,Glendale Centers,9
Franklin,Roosevelt,6,4,0,1,47,2016-05-11,Modesto Misanthropes,20,Glendale Centers,9
Lyndon,Johnson,21,9,1,1,84,2016-05-18,Modesto Misanthropes,26,Des Moines Desperadoes,34
Franklin,Roosevelt,5,3,0,1,41,2016-05-18,Modesto Misanthropes,26,Des Moines Desperadoes,34
Lyndon,Johnson,37,19,1,1,167,2016-05-25,Modesto Misanthropes,12,Augusta Autocrats,0
Lyndon,Johnson,30,10,1,0,75,2016-06-01,Modesto Misanthropes,0,Grand Rapids Gamers,31
Lyndon,Johnson,38,18,1,1,137,2016-06-08,Modesto Misanthropes,11,Huntington Beach Harriers,27
Lyndon,Johnson,30,11,1,0,91,2016-06-15,Modesto Misanthropes,4,Mobile Misfits,13
Lyndon,Johnson,39,17,1,1,132,2016-06-22,Modesto Misanthropes,17,Boise Bearcats,30
Barry,Obama,27,23,0,5,391,2016-03-16,Fremont Firebugs,45,Montgomery Music,3
John,Adams,6,2,1,1,9,2016-03-16,Fremont Firebugs,45,Montgomery Music,3
Barry,Obama,33,25,0,6,407,2016-03-23,Fremont Firebugs,42,Spokane Stallions,28
Barry,Obama,27,21,0,4,327,2016-03-30,Fremont Firebugs,37,Richmond Roustabouts,23
Barry,Obama,30,21,0,5,320,2016-04-06,Fremont Firebugs,38,Yonkers Yellowjackets,14
Barry,Obama,34,23,0,5,346,2016-04-13,Fremont Firebugs,39,Shreveport Seamen,7
Barry,Obama,34,30,0,6,455,2016-04-20,Fremont Firebugs,49,San Bernardino Stalkers,31
Barry,Obama,35,24,0,7,470,2016-04-27,Fremont Firebugs,58,Tacoma Touchdown-Scorers,34
John,Adams,3,1,1,1,5,2016-04-27,Fremont Firebugs,58,Tacoma Touchdown-Scorers,34
Barry,Obama,29,25,0,6,406,2016-05-04,Fremont Firebugs,54,Glendale Centers,41
Barry,Obama,30,24,0,5,349,2016-05-11,Fremont Firebugs,35,Des Moines Desperadoes,44
John,Adams,2,0,1,0,0,2016-05-11,Fremont Firebugs,35,Des Moines Desperadoes,44
Barry,Obama,32,25,0,6,399,2016-05-18,Fremont Firebugs,48,Augusta Autocrats,7
John,Adams,3,0,1,0,0,2016-05-18,Fremont Firebugs,48,Augusta Autocrats,7
Barry,Obama,22,18,0,4,345,2016-05-25,Fremont Firebugs,43,Grand Rapids Gamers,28
John,Adams,14,4,1,1,20,2016-05-25,Fremont Firebugs,43,Grand Rapids Gamers,28
Barry,Obama,39,30,0,6,434,2016-06-01,Fremont Firebugs,50,Huntington Beach Harriers,41
Barry,Obama,37,32,0,7,475,2016-06-08,Fremont Firebugs,49,Mobile Misfits,37
Barry,Obama,38,27,0,6,470,2016-06-15,Fremont Firebugs,50,Boise Bearcats,44
Barry,Obama,38,31,0,7,510,2016-06-22,Fremont Firebugs,52,Modesto Misanthropes,41
Rutherford,Hayes,37,29,0,5,406,2016-03-16,Montgomery Music,38,Spokane Stallions,30
Rutherford,Hayes,36,30,0,6,470,2016-03-23,Montgomery Music,43,Richmond Roustabouts,35
Rutherford,Hayes,37,25,0,6,414,2016-03-30,Montgomery Music,47,Yonkers Yellowjackets,23
Rutherford,Hayes,34,26,0,6,437,2016-04-06,Montgomery Music,46,Shreveport Seamen,13
Rutherford,Hayes,35,28,0,5,418,2016-04-13,Montgomery Music,38,San Bernardino Stalkers,35
Rutherford,Hayes,32,25,0,5,401,2016-04-20,Montgomery Music,41,Tacoma Touchdown-Scorers,41
Rutherford,Hayes,27,20,0,6,381,2016-04-27,Montgomery Music,60,Glendale Centers,34
James,Madison,11,7,0,1,80,2016-04-27,Montgomery Music,60,Glendale Centers,34
Rutherford,Hayes,32,27,0,5,408,2016-05-04,Montgomery Music,42,Des Moines Desperadoes,27
Rutherford,Hayes,36,27,0,5,377,2016-05-11,Montgomery Music,35,Augusta Autocrats,24
Rutherford,Hayes,36,26,0,6,461,2016-05-18,Montgomery Music,45,Grand Rapids Gamers,27
Rutherford,Hayes,29,25,0,5,408,2016-05-25,Montgomery Music,43,Huntington Beach Harriers,30
James,Madison,1,0,0,0,0,2016-05-25,Montgomery Music,43,Huntington Beach Harriers,30
Rutherford,Hayes,18,15,0,4,254,2016-06-01,Montgomery Music,43,Mobile Misfits,3
James,Madison,11,6,0,1,75,2016-06-01,Montgomery Music,43,Mobile Misfits,3
Rutherford,Hayes,30,20,0,5,383,2016-06-08,Montgomery Music,44,Boise Bearcats,34
Rutherford,Hayes,33,28,0,6,457,2016-06-15,Montgomery Music,52,Modesto Misanthropes,13
Rutherford,Hayes,21,17,0,5,309,2016-06-22,Montgomery Music,51,Fremont Firebugs,6
James,Madison,11,5,0,1,55,2016-06-22,Montgomery Music,51,Fremont Firebugs,6
Sam,Grant,19,4,1,0,19,2016-03-16,Spokane Stallions,19,Richmond Roustabouts,17
Ben,Harrison,9,6,0,2,93,2016-03-16,Spokane Stallions,19,Richmond Roustabouts,17
Sam,Grant,39,11,1,1,57,2016-03-23,Spokane Stallions,17,Yonkers Yellowjackets,21
Sam,Grant,25,8,1,1,39,2016-03-30,Spokane Stallions,8,Shreveport Seamen,23
Ben,Harrison,2,1,0,0,18,2016-03-30,Spokane Stallions,8,Shreveport Seamen,23
Sam,Grant,21,6,1,1,26,2016-04-06,Spokane Stallions,28,San Bernardino Stalkers,16
Ben,Harrison,13,11,0,2,167,2016-04-06,Spokane Stallions,28,San Bernardino Stalkers,16
Sam,Grant,26,8,1,1,40,2016-04-13,Spokane Stallions,12,Tacoma Touchdown-Scorers,28
Sam,Grant,34,6,1,0,31,2016-04-20,Spokane Stallions,12,Glendale Centers,41
Sam,Grant,35,13,1,1,60,2016-04-27,Spokane Stallions,11,Des Moines Desperadoes,41
Sam,Grant,22,8,1,1,40,2016-05-04,Spokane Stallions,22,Augusta Autocrats,30
Ben,Harrison,8,6,0,1,105,2016-05-04,Spokane Stallions,22,Augusta Autocrats,30
Sam,Grant,37,12,1,1,55,2016-05-11,Spokane Stallions,17,Grand Rapids Gamers,9
Sam,Grant,21,5,1,1,25,2016-05-18,Spokane Stallions,33,Huntington Beach Harriers,27
Ben,Harrison,6,4,0,2,77,2016-05-18,Spokane Stallions,33,Huntington Beach Harriers,27
Sam,Grant,37,10,1,0,39,2016-05-25,Spokane Stallions,0,Mobile Misfits,21
Sam,Grant,30,7,1,1,30,2016-06-01,Spokane Stallions,22,Boise Bearcats,31
Ben,Harrison,3,2,0,1,31,2016-06-01,Spokane Stallions,22,Boise Bearcats,31
Sam,Grant,36,11,1,0,41,2016-06-08,Spokane Stallions,5,Modesto Misanthropes,0
Sam,Grant,27,7,1,1,32,2016-06-15,Spokane Stallions,13,Fremont Firebugs,17
Sam,Grant,35,7,1,0,28,2016-06-22,Spokane Stallions,4,Montgomery Music,0
James,Garfield,30,9,1,1,53,2016-03-16,Richmond Roustabouts,14,Yonkers Yellowjackets,16
James,Garfield,30,11,1,0,72,2016-03-23,Richmond Roustabouts,7,Shreveport Seamen,0
James,Garfield,31,8,1,0,48,2016-03-30,Richmond Roustabouts,10,San Bernardino Stalkers,41
Frank,Pierce,5,4,0,0,63,2016-03-30,Richmond Roustabouts,10,San Bernardino Stalkers,41
James,Garfield,35,14,1,0,78,2016-04-06,Richmond Roustabouts,7,Tacoma Touchdown-Scorers,13
James,Garfield,30,10,1,0,66,2016-04-13,Richmond Roustabouts,8,Glendale Centers,31
James,Garfield,27,9,1,1,60,2016-04-20,Richmond Roustabouts,17,Des Moines Desperadoes,9
James,Garfield,36,13,1,0,87,2016-04-27,Richmond Roustabouts,0,Augusta Autocrats,10
James,Garfield,26,10,1,1,70,2016-05-04,Richmond Roustabouts,19,Grand Rapids Gamers,31
James,Garfield,17,6,1,0,36,2016-05-11,Richmond Roustabouts,9,Huntington Beach Harriers,0
Frank,Pierce,9,6,0,1,99,2016-05-11,Richmond Roustabouts,9,Huntington Beach Harriers,0
James,Garfield,27,10,1,0,71,2016-05-18,Richmond Roustabouts,8,Mobile Misfits,38
Frank,Pierce,7,4,0,1,67,2016-05-18,Richmond Roustabouts,8,Mobile Misfits,38
James,Garfield,33,10,1,1,70,2016-05-25,Richmond Roustabouts,14,Boise Bearcats,16
James,Garfield,28,10,1,0,56,2016-06-01,Richmond Roustabouts,11,Modesto Misanthropes,41
Frank,Pierce,6,4,0,1,66,2016-06-01,Richmond Roustabouts,11,Modesto Misanthropes,41
James,Garfield,28,7,1,0,43,2016-06-08,Richmond Roustabouts,15,Fremont Firebugs,13
Frank,Pierce,8,6,0,2,95,2016-06-08,Richmond Roustabouts,15,Fremont Firebugs,13
James,Garfield,32,9,1,0,63,2016-06-15,Richmond Roustabouts,10,Montgomery Music,14
James,Garfield,39,14,1,1,95,2016-06-22,Richmond Roustabouts,19,Spokane Stallions,3
Dick,Nixon,27,13,0,1,113,2016-03-16,Yonkers Yellowjackets,13,Shreveport Seamen,44
Dick,Nixon,36,15,0,2,148,2016-03-23,Yonkers Yellowjackets,26,San Bernardino Stalkers,16
Dick,Nixon,30,16,0,2,168,2016-03-30,Yonkers Yellowjackets,18,Tacoma Touchdown-Scorers,16
Dick,Nixon,28,14,0,2,154,2016-04-06,Yonkers Yellowjackets,25,Glendale Centers,24
Teddy,Roosevelt,9,3,0,1,30,2016-04-06,Yonkers Yellowjackets,25,Glendale Centers,24
Dick,Nixon,36,16,0,1,169,2016-04-13,Yonkers Yellowjackets,9,Des Moines Desperadoes,30
Dick,Nixon,35,20,0,1,170,2016-04-20,Yonkers Yellowjackets,18,Augusta Autocrats,24
Dick,Nixon,26,12,0,1,99,2016-04-27,Yonkers Yellowjackets,14,Grand Rapids Gamers,24
Dick,Nixon,29,17,0,2,171,2016-05-04,Yonkers Yellowjackets,22,Huntington Beach Harriers,41
Dick,Nixon,36,18,0,1,166,2016-05-11,Yonkers Yellowjackets,16,Mobile Misfits,9
Dick,Nixon,25,13,0,1,128,2016-05-18,Yonkers Yellowjackets,14,Boise Bearcats,30
Teddy,Roosevelt,13,7,0,1,73,2016-05-18,Yonkers Yellowjackets,14,Boise Bearcats,30
Dick,Nixon,37,16,0,1,135,2016-05-25,Yonkers Yellowjackets,13,Modesto Misanthropes,10
Dick,Nixon,32,18,0,1,176,2016-06-01,Yonkers Yellowjackets,9,Fremont Firebugs,38
Dick,Nixon,19,11,0,0,108,2016-06-08,Yonkers Yellowjackets,9,Montgomery Music,3
Teddy,Roosevelt,5,2,0,0,22,2016-06-08,Yonkers Yellowjackets,9,Montgomery Music,3
Dick,Nixon,34,18,0,2,157,2016-06-15,Yonkers Yellowjackets,23,Spokane Stallions,20
Dick,Nixon,26,15,0,1,154,2016-06-22,Yonkers Yellowjackets,13,Richmond Roustabouts,44
Teddy,Roosevelt,2,1,0,0,10,2016-06-22,Yonkers Yellowjackets,13,Richmond Roustabouts,44
Cal,Coolidge,33,11,1,0,75,2016-03-16,Shreveport Seamen,6,San Bernardino Stalkers,6
Cal,Coolidge,39,18,1,0,144,2016-03-23,Shreveport Seamen,10,Tacoma Touchdown-Scorers,24
Cal,Coolidge,35,16,1,0,113,2016-03-30,Shreveport Seamen,4,Glendale Centers,0
Cal,Coolidge,33,14,1,0,98,2016-04-06,Shreveport Seamen,4,Des Moines Desperadoes,20
Cal,Coolidge,18,6,1,0,38,2016-04-13,Shreveport Seamen,4,Augusta Autocrats,23
Big Bill,Taft,8,1,1,0,4,2016-04-13,Shreveport Seamen,4,Augusta Autocrats,23
Cal,Coolidge,28,9,1,0,56,2016-04-20,Shreveport Seamen,2,Grand Rapids Gamers,37
Big Bill,Taft,7,2,1,0,8,2016-04-20,Shreveport Seamen,2,Grand Rapids Gamers,37
Cal,Coolidge,28,11,1,0,77,2016-04-27,Shreveport Seamen,3,Huntington Beach Harriers,28
Cal,Coolidge,23,7,1,1,55,2016-05-04,Shreveport Seamen,24,Mobile Misfits,6
Big Bill,Taft,8,1,1,1,4,2016-05-04,Shreveport Seamen,24,Mobile Misfits,6
Cal,Coolidge,26,9,1,0,57,2016-05-11,Shreveport Seamen,0,Boise Bearcats,14
Cal,Coolidge,38,17,1,0,136,2016-05-18,Shreveport Seamen,1,Modesto Misanthropes,38
Cal,Coolidge,24,6,1,0,34,2016-05-25,Shreveport Seamen,16,Fremont Firebugs,37
Big Bill,Taft,14,5,1,1,29,2016-05-25,Shreveport Seamen,16,Fremont Firebugs,37
Cal,Coolidge,35,14,1,0,93,2016-06-01,Shreveport Seamen,9,Montgomery Music,34
Big Bill,Taft,3,0,1,0,0,2016-06-01,Shreveport Seamen,9,Montgomery Music,34
Cal,Coolidge,33,12,1,0,68,2016-06-08,Shreveport Seamen,7,Spokane Stallions,7
Cal,Coolidge,23,7,1,1,42,2016-06-15,Shreveport Seamen,19,Richmond Roustabouts,30
Big Bill,Taft,7,2,1,1,10,2016-06-15,Shreveport Seamen,19,Richmond Roustabouts,30
Cal,Coolidge,34,15,1,1,88,2016-06-22,Shreveport Seamen,10,Yonkers Yellowjackets,35
Big Bill,Taft,2,0,1,0,0,2016-06-22,Shreveport Seamen,10,Yonkers Yellowjackets,35
Chet,Arthur,37,25,0,3,277,2016-03-16,San Bernardino Stalkers,23,Tacoma Touchdown-Scorers,13
Chet,Arthur,38,26,1,4,367,2016-03-23,San Bernardino Stalkers,29,Glendale Centers,37
Chet,Arthur,25,16,0,3,202,2016-03-30,San Bernardino Stalkers,32,Des Moines Desperadoes,20
Chet,Arthur,34,23,1,4,302,2016-04-06,San Bernardino Stalkers,37,Augusta Autocrats,31
Chet,Arthur,36,18,0,2,206,2016-04-13,San Bernardino Stalkers,16,Grand Rapids Gamers,20
Chet,Arthur,34,21,0,2,226,2016-04-20,San Bernardino Stalkers,16,Huntington Beach Harriers,44
Chet,Arthur,35,24,0,3,264,2016-04-27,San Bernardino Stalkers,23,Mobile Misfits,10
Chet,Arthur,22,13,0,2,167,2016-05-04,San Bernardino Stalkers,24,Boise Bearcats,14
Warren,Harding,7,3,1,0,26,2016-05-04,San Bernardino Stalkers,24,Boise Bearcats,14
Chet,Arthur,36,22,1,4,293,2016-05-11,San Bernardino Stalkers,34,Modesto Misanthropes,27
Warren,Harding,2,0,1,0,0,2016-05-11,San Bernardino Stalkers,34,Modesto Misanthropes,27
Chet,Arthur,23,14,0,2,174,2016-05-18,San Bernardino Stalkers,26,Fremont Firebugs,30
Warren,Harding,14,6,1,0,40,2016-05-18,San Bernardino Stalkers,26,Fremont Firebugs,30
Chet,Arthur,26,16,0,2,174,2016-05-25,San Bernardino Stalkers,14,Montgomery Music,17
Chet,Arthur,15,9,0,1,109,2016-06-01,San Bernardino Stalkers,15,Spokane Stallions,44
Warren,Harding,9,4,1,0,36,2016-06-01,San Bernardino Stalkers,15,Spokane Stallions,44
Chet,Arthur,28,16,0,2,215,2016-06-08,San Bernardino Stalkers,23,Richmond Roustabouts,23
Chet,Arthur,38,22,1,4,316,2016-06-15,San Bernardino Stalkers,40,Yonkers Yellowjackets,20
Chet,Arthur,25,17,0,2,217,2016-06-22,San Bernardino Stalkers,22,Shreveport Seamen,10
Millard,Fillmore,30,18,0,2,175,2016-03-16,Tacoma Touchdown-Scorers,21,Glendale Centers,16
Millard,Fillmore,31,15,0,1,157,2016-03-23,Tacoma Touchdown-Scorers,18,Des Moines Desperadoes,10
Millard,Fillmore,38,21,0,1,202,2016-03-30,Tacoma Touchdown-Scorers,9,Augusta Autocrats,14
Millard,Fillmore,36,16,0,1,142,2016-04-06,Tacoma Touchdown-Scorers,8,Grand Rapids Gamers,28
Millard,Fillmore,20,9,0,1,85,2016-04-13,Tacoma Touchdown-Scorers,18,Huntington Beach Harriers,21
Dubya,Bush,4,1,0,0,11,2016-04-13,Tacoma Touchdown-Scorers,18,Huntington Beach Harriers,21
Millard,Fillmore,36,19,0,1,168,2016-04-20,Tacoma Touchdown-Scorers,18,Mobile Misfits,35
Millard,Fillmore,26,15,0,1,169,2016-04-27,Tacoma Touchdown-Scorers,7,Boise Bearcats,37
Millard,Fillmore,29,16,0,2,141,2016-05-04,Tacoma Touchdown-Scorers,25,Modesto Misanthropes,13
Millard,Fillmore,34,21,0,2,242,2016-05-11,Tacoma Touchdown-Scorers,17,Fremont Firebugs,7
Millard,Fillmore,28,13,0,1,128,2016-05-18,Tacoma Touchdown-Scorers,9,Montgomery Music,31
Dubya,Bush,3,1,0,0,11,2016-05-18,Tacoma Touchdown-Scorers,9,Montgomery Music,31
Millard,Fillmore,24,10,0,1,118,2016-05-25,Tacoma Touchdown-Scorers,21,Spokane Stallions,17
Dubya,Bush,14,8,0,1,83,2016-05-25,Tacoma Touchdown-Scorers,21,Spokane Stallions,17
Millard,Fillmore,21,10,0,1,96,2016-06-01,Tacoma Touchdown-Scorers,8,Richmond Roustabouts,23
Dubya,Bush,12,5,0,0,50,2016-06-01,Tacoma Touchdown-Scorers,8,Richmond Roustabouts,23
Millard,Fillmore,31,17,0,1,179,2016-06-08,Tacoma Touchdown-Scorers,12,Yonkers Yellowjackets,28
Millard,Fillmore,32,19,0,2,192,2016-06-15,Tacoma Touchdown-Scorers,20,Shreveport Seamen,24
Dubya,Bush,4,2,0,0,24,2016-06-15,Tacoma Touchdown-Scorers,20,Shreveport Seamen,24
Millard,Fillmore,32,15,0,2,128,2016-06-22,Tacoma Touchdown-Scorers,20,San Bernardino Stalkers,31
James,Monroe,19,12,0,2,153,2016-03-16,Glendale Centers,21,Des Moines Desperadoes,37
Gerry,Ford,10,6,0,1,95,2016-03-16,Glendale Centers,21,Des Moines Desperadoes,37
James,Monroe,18,10,0,2,121,2016-03-23,Glendale Centers,29,Augusta Autocrats,34
Gerry,Ford,11,8,0,1,102,2016-03-23,Glendale Centers,29,Augusta Autocrats,34
James,Monroe,30,22,0,3,303,2016-03-30,Glendale Centers,34,Grand Rapids Gamers,13
Gerry,Ford,5,3,0,1,38,2016-03-30,Glendale Centers,34,Grand Rapids Gamers,13
James,Monroe,19,13,0,2,170,2016-04-06,Glendale Centers,23,Huntington Beach Harriers,13
Gerry,Ford,6,3,0,0,47,2016-04-06,Glendale Centers,23,Huntington Beach Harriers,13
James,Monroe,36,21,0,3,299,2016-04-13,Glendale Centers,26,Mobile Misfits,38
James,Monroe,36,24,0,4,282,2016-04-20,Glendale Centers,32,Boise Bearcats,38
James,Monroe,15,9,0,1,130,2016-04-27,Glendale Centers,25,Modesto Misanthropes,38
Gerry,Ford,9,6,0,2,96,2016-04-27,Glendale Centers,25,Modesto Misanthropes,38
James,Monroe,31,17,0,2,235,2016-05-04,Glendale Centers,25,Fremont Firebugs,7
James,Monroe,19,11,0,2,163,2016-05-11,Glendale Centers,16,Montgomery Music,34
Gerry,Ford,8,4,0,0,60,2016-05-11,Glendale Centers,16,Montgomery Music,34
James,Monroe,27,19,0,3,222,2016-05-18,Glendale Centers,32,Spokane Stallions,41
James,Monroe,28,20,0,3,317,2016-05-25,Glendale Centers,27,Richmond Roustabouts,13
James,Monroe,25,15,0,3,236,2016-06-01,Glendale Centers,27,Yonkers Yellowjackets,9
James,Monroe,21,13,0,2,173,2016-06-08,Glendale Centers,23,Shreveport Seamen,44
Gerry,Ford,5,2,0,0,26,2016-06-08,Glendale Centers,23,Shreveport Seamen,44
James,Monroe,24,15,0,3,190,2016-06-15,Glendale Centers,29,San Bernardino Stalkers,41
Gerry,Ford,14,10,0,1,120,2016-06-15,Glendale Centers,29,San Bernardino Stalkers,41
James,Monroe,33,21,0,3,322,2016-06-22,Glendale Centers,36,Tacoma Touchdown-Scorers,0
Gerry,Ford,2,1,0,1,16,2016-06-22,Glendale Centers,36,Tacoma Touchdown-Scorers,0
Harry,Truman,21,16,0,4,243,2016-03-16,Des Moines Desperadoes,38,Augusta Autocrats,9
Herbert,Hoover,6,2,1,1,14,2016-03-16,Des Moines Desperadoes,38,Augusta Autocrats,9
Harry,Truman,25,20,0,4,287,2016-03-23,Des Moines Desperadoes,31,Grand Rapids Gamers,0
Harry,Truman,30,21,0,5,390,2016-03-30,Des Moines Desperadoes,38,Huntington Beach Harriers,35
Harry,Truman,31,25,0,4,360,2016-04-06,Des Moines Desperadoes,29,Mobile Misfits,44
Harry,Truman,34,25,0,6,382,2016-04-13,Des Moines Desperadoes,45,Boise Bearcats,31
Harry,Truman,27,20,0,4,332,2016-04-20,Des Moines Desperadoes,34,Modesto Misanthropes,23
Harry,Truman,27,22,0,5,328,2016-04-27,Des Moines Desperadoes,40,Fremont Firebugs,16
Herbert,Hoover,5,2,1,0,14,2016-04-27,Des Moines Desperadoes,40,Fremont Firebugs,16
Harry,Truman,30,25,0,4,352,2016-05-04,Des Moines Desperadoes,36,Montgomery Music,13
Harry,Truman,39,33,0,9,620,2016-05-11,Des Moines Desperadoes,70,Spokane Stallions,17
Harry,Truman,29,21,0,6,392,2016-05-18,Des Moines Desperadoes,54,Richmond Roustabouts,34
Harry,Truman,28,23,0,5,329,2016-05-25,Des Moines Desperadoes,54,Yonkers Yellowjackets,10
Herbert,Hoover,6,2,1,1,15,2016-05-25,Des Moines Desperadoes,54,Yonkers Yellowjackets,10
Harry,Truman,32,27,0,7,504,2016-06-01,Des Moines Desperadoes,58,Shreveport Seamen,14
Herbert,Hoover,6,2,1,0,13,2016-06-01,Des Moines Desperadoes,58,Shreveport Seamen,14
Harry,Truman,29,23,0,6,443,2016-06-08,Des Moines Desperadoes,45,San Bernardino Stalkers,0
Harry,Truman,24,18,0,4,267,2016-06-15,Des Moines Desperadoes,35,Tacoma Touchdown-Scorers,14
Herbert,Hoover,13,4,1,1,29,2016-06-15,Des Moines Desperadoes,35,Tacoma Touchdown-Scorers,14
Harry,Truman,24,19,0,5,328,2016-06-22,Des Moines Desperadoes,46,Glendale Centers,23
Herbert,Hoover,12,4,1,1,26,2016-06-22,Des Moines Desperadoes,46,Glendale Centers,23
Martin,Van Buren,35,20,0,2,229,2016-03-16,Augusta Autocrats,18,Grand Rapids Gamers,37
Martin,Van Buren,39,23,1,4,315,2016-03-23,Augusta Autocrats,33,Huntington Beach Harriers,3
Martin,Van Buren,19,10,0,2,122,2016-03-30,Augusta Autocrats,21,Mobile Misfits,30
Tom,Jefferson,8,6,0,0,76,2016-03-30,Augusta Autocrats,21,Mobile Misfits,30
Martin,Van Buren,25,13,0,2,145,2016-04-06,Augusta Autocrats,20,Boise Bearcats,10
Martin,Van Buren,25,17,0,2,235,2016-04-13,Augusta Autocrats,25,Modesto Misanthropes,30
Tom,Jefferson,1,0,0,0,0,2016-04-13,Augusta Autocrats,25,Modesto Misanthropes,30
Martin,Van Buren,20,13,0,1,150,2016-04-20,Augusta Autocrats,15,Fremont Firebugs,21
Tom,Jefferson,11,8,0,1,114,2016-04-20,Augusta Autocrats,15,Fremont Firebugs,21
Martin,Van Buren,26,14,0,1,157,2016-04-27,Augusta Autocrats,13,Montgomery Music,21
Tom,Jefferson,6,3,0,0,38,2016-04-27,Augusta Autocrats,13,Montgomery Music,21
Martin,Van Buren,28,18,0,2,239,2016-05-04,Augusta Autocrats,14,Spokane Stallions,7
Tom,Jefferson,6,4,0,0,66,2016-05-04,Augusta Autocrats,14,Spokane Stallions,7
Martin,Van Buren,25,13,0,1,164,2016-05-11,Augusta Autocrats,8,Richmond Roustabouts,34
Martin,Van Buren,31,19,0,3,231,2016-05-18,Augusta Autocrats,25,Yonkers Yellowjackets,37
Tom,Jefferson,6,4,0,0,54,2016-05-18,Augusta Autocrats,25,Yonkers Yellowjackets,37
Martin,Van Buren,27,17,0,3,198,2016-05-25,Augusta Autocrats,23,Shreveport Seamen,0
Martin,Van Buren,22,13,0,2,170,2016-06-01,Augusta Autocrats,30,San Bernardino Stalkers,23
Tom,Jefferson,10,8,0,1,118,2016-06-01,Augusta Autocrats,30,San Bernardino Stalkers,23
Martin,Van Buren,28,16,0,3,226,2016-06-08,Augusta Autocrats,28,Tacoma Touchdown-Scorers,37
Tom,Jefferson,1,0,0,0,0,2016-06-08,Augusta Autocrats,28,Tacoma Touchdown-Scorers,37
Martin,Van Buren,35,21,0,3,297,2016-06-15,Augusta Autocrats,27,Glendale Centers,0
Martin,Van Buren,38,22,0,3,240,2016-06-22,Augusta Autocrats,27,Des Moines Desperadoes,35
Andrew,Johnson,27,19,0,3,258,2016-03-16,Grand Rapids Gamers,23,Huntington Beach Harriers,9
Ike,Eisenhower,11,6,0,0,67,2016-03-16,Grand Rapids Gamers,23,Huntington Beach Harriers,9
Andrew,Johnson,35,25,0,3,344,2016-03-23,Grand Rapids Gamers,28,Mobile Misfits,28
Andrew,Johnson,23,13,0,2,163,2016-03-30,Grand Rapids Gamers,23,Boise Bearcats,41
Ike,Eisenhower,1,0,0,0,0,2016-03-30,Grand Rapids Gamers,23,Boise Bearcats,41
Andrew,Johnson,32,23,0,4,262,2016-04-06,Grand Rapids Gamers,34,Modesto Misanthropes,0
